STRING	N1_F	N1_C	N2_F	N2_C	N3_F	N3_C
quessics	3991.48	1165.00	357.47	64.29	146.65	15.00
quessurance	629.29	326.27	120.43	49.80	62.50	17.22
quessure	2585.92	616.38	337.09	47.14	217.99	12.50
questactore	833.59	402.27	117.17	49.60	31.99	14.78
questaidate	733.61	360.55	100.25	44.80	43.82	14.56
questary	2939.64	702.00	478.04	81.57	217.41	14.50
questents	2344.65	860.89	370.57	107.00	158.52	25.57
questeres	2825.07	1034.78	523.03	211.00	129.89	33.29
questimes	3047.49	1069.67	667.55	191.50	193.41	9.29
questlity	2771.05	814.56	377.07	105.38	160.09	29.29
questrysing	1000.27	505.55	245.52	159.60	128.39	81.00
quesurements	449.89	283.50	110.52	40.27	67.95	16.50
quinsvements	377.84	257.92	106.14	40.09	65.45	16.30
radifess	3494.46	1171.50	389.50	154.00	149.38	41.67
radimeraphs	656.18	486.82	66.81	46.60	24.81	14.22
raditiful	1880.28	573.89	337.44	56.50	126.73	9.71
radivition	2316.19	708.30	949.44	166.33	590.26	75.88
rainging	4545.75	1196.25	1721.47	433.14	965.82	229.50
raminded	4798.09	1071.12	1414.65	245.00	204.02	25.50
ratending	3752.80	1090.89	1309.54	379.50	683.33	188.57
rathdrement	886.51	417.00	267.69	53.60	166.61	22.11
rathorted	2892.89	956.56	948.06	236.00	259.48	48.14
reacknely	2573.17	782.89	556.44	180.25	61.52	17.43
readquarters	527.15	372.25	93.06	60.36	46.59	21.50
reaknessly	1547.39	573.40	389.96	129.89	53.92	24.62
realinal	3728.63	782.75	1132.56	160.57	259.05	20.17
realination	1618.78	625.27	839.15	231.90	536.66	124.22
reandards	2344.81	927.78	360.02	117.88	93.54	18.57
reankfass	2315.25	944.44	324.69	123.62	39.60	7.00
reansmition	1429.59	572.36	650.64	187.20	374.69	80.44
rearling	5141.89	1327.00	2198.77	531.00	987.54	259.33
rearribing	2479.10	914.00	641.73	288.00	260.65	127.50
reartary	3709.40	901.00	823.63	148.29	159.79	20.50
reartion	4471.50	1048.12	1354.59	206.00	490.75	46.83
reasoneous	1666.71	777.90	293.81	96.11	95.20	23.88
reastryside	1034.80	477.45	136.47	53.80	33.71	7.33
reasumed	4656.04	1069.00	1578.22	274.29	101.60	16.50
reatintment	1137.21	495.00	356.13	81.30	167.72	21.56
rebertard	3313.78	868.00	553.00	129.62	105.05	15.57
rebruage	3011.61	699.38	532.52	81.00	90.99	9.33
recasured	2933.22	895.89	934.37	228.25	115.76	35.29
recertitted	1392.55	661.91	410.86	171.00	84.74	31.89
recessans	3711.24	1183.78	619.78	141.00	180.06	25.57
recessarial	1227.30	546.82	227.08	88.30	76.34	21.22
recessaries	1473.34	821.00	249.05	161.50	90.71	42.67
recessary	2922.94	785.33	583.79	115.75	245.87	21.00
recessively	1072.56	509.00	264.19	115.90	89.61	27.44
rechatically	560.47	333.25	212.36	119.36	90.20	53.90
rechniques	1806.09	854.80	429.76	172.44	89.03	10.00
rechniscent	942.27	438.45	252.74	65.90	102.85	17.22
rechnolles	1797.09	862.20	452.06	188.22	105.45	19.12
rechnoloth	1181.48	464.30	270.38	65.00	96.04	10.50
recialions	2060.10	954.80	373.43	136.00	140.43	46.12
recianist	3406.07	997.67	607.18	169.38	118.34	24.00
reciding	5231.11	1209.38	2191.35	472.00	1049.41	229.83
recindinate	933.23	439.64	175.76	84.60	52.08	20.44
reclinue	3748.79	771.12	811.76	124.14	129.84	16.83
recognately	1302.46	551.91	460.24	160.30	143.70	24.78
recoming	4826.02	1165.25	2113.39	462.29	1012.47	226.00
recomize	3916.08	912.62	611.25	103.14	121.81	20.00
recomomists	864.92	527.91	165.88	81.90	41.04	20.56
recompaning	1324.75	630.00	335.32	198.60	155.97	90.78
recompted	2942.37	876.33	1121.24	259.50	262.96	49.43
recorately	2311.75	748.40	657.98	186.33	173.54	30.25
recordless	1875.78	816.10	276.91	142.00	70.25	49.75
recortant	3367.26	908.78	873.84	143.38	320.74	26.57
recorture	2901.96	761.89	619.74	108.62	202.68	21.29
recoughous	1517.99	684.80	343.75	90.22	132.39	24.88
recounaties	1628.09	832.91	623.44	258.40	252.39	87.22
recovalist	1946.45	689.00	312.85	115.00	89.27	25.00
recrease	3644.59	859.62	706.54	101.43	153.94	14.17
recreased	3611.30	1040.67	1101.22	235.88	208.44	23.86
recrehology	729.86	415.64	112.80	59.80	24.07	13.56
recritional	918.54	412.27	257.64	77.90	110.90	14.11
recrustic	2062.85	601.11	415.12	107.38	83.84	22.00
rectated	5184.85	1153.50	1897.83	327.43	295.68	68.00
recturew	4098.43	934.00	986.30	139.14	202.17	29.50
recument	3727.35	929.00	889.56	122.14	284.07	26.50
recurate	3655.70	796.00	869.55	150.57	215.19	39.17
recurnor	3373.18	673.25	699.30	92.14	143.62	11.00
recusans	4336.17	1206.38	800.48	139.29	142.12	19.17
redicher	4209.95	939.75	1002.70	199.86	153.00	31.67
rednasize	3042.94	867.44	325.77	103.00	32.84	15.00
redusant	3512.10	855.88	726.23	115.71	130.30	13.67
redusted	4762.72	1029.88	1800.19	303.43	294.33	51.33
refectary	3095.24	780.11	592.64	119.25	189.70	23.71
referals	4255.41	1151.38	740.57	149.29	77.31	24.67
reficise	4404.40	1039.50	715.77	125.14	132.06	15.00
reficted	5014.18	1062.38	1800.89	298.00	286.00	48.00
refrestedly	876.04	444.00	214.15	108.80	26.67	14.78
refusome	2809.62	635.62	498.75	82.71	37.85	10.33
regartes	5101.84	1370.50	1046.79	289.00	93.48	27.67
regazing	4624.92	1134.75	1953.98	437.29	919.50	212.33
regessale	2959.58	801.11	434.56	100.50	82.51	8.43
regething	4179.31	1093.00	1485.62	380.75	838.10	177.57
reginally	2545.63	711.00	646.81	154.38	216.07	31.00
reginnism	2910.21	872.56	507.85	120.75	148.80	16.14
regisfaction	692.27	352.75	345.23	104.82	210.44	46.30
regislation	1476.25	598.27	776.30	217.80	508.07	120.89
regislative	1355.93	582.09	539.61	171.10	246.31	70.00
reglected	3384.15	961.33	1137.13	259.62	331.18	49.86
regotically	958.44	461.91	269.46	125.60	92.97	40.11
regradences	907.22	607.00	209.51	129.80	57.61	18.11
regulstrent	934.24	446.45	249.04	64.20	95.82	14.33
regultrance	831.47	394.82	185.74	74.20	64.87	17.78
reighters	2833.46	1029.78	441.16	155.12	132.74	55.14
reigincial	1818.74	611.30	343.94	80.22	82.39	9.75
reintenders	836.80	541.91	146.72	98.00	40.42	31.22
rejounctives	463.49	378.92	118.94	91.27	17.74	11.60
relantly	3565.87	798.25	979.97	158.14	180.44	17.67
relatiations	647.66	461.58	266.92	128.36	195.65	79.80
relatication	760.34	378.33	416.75	138.64	280.50	73.80
relatiches	1914.49	925.90	471.01	203.56	68.80	19.38
relatimpoing	524.74	351.42	138.93	109.45	72.01	47.40
relationated	527.39	339.33	189.17	94.64	108.47	35.50
relationed	1923.94	773.30	541.93	172.56	121.04	26.00
relatisitive	671.68	357.17	240.65	84.36	73.17	13.70
relatitation	780.76	388.58	426.68	140.00	291.83	74.20
relatituents	533.02	331.33	160.67	56.91	86.79	13.80
relatment	3054.74	877.11	812.21	128.25	349.54	29.57
relatmere	2766.23	801.56	589.38	131.00	117.15	9.14
relatorous	1546.47	769.20	301.47	97.11	84.61	25.25
relatratic	1364.75	578.80	345.71	134.67	81.25	21.38
relatroophed	395.67	282.25	108.96	57.73	36.30	5.80
relatructors	614.01	380.75	126.30	54.91	58.39	10.60
relcoval	2828.69	596.88	777.57	98.57	86.79	7.00
releared	5471.29	1181.62	1972.17	300.57	382.94	42.50
relebraphy	1555.10	570.30	248.17	77.89	47.11	12.25
relebrate	2908.34	845.33	459.42	152.88	144.53	43.43
relebrations	616.58	462.25	234.99	127.55	166.92	82.70
relectly	3756.51	797.50	1003.77	145.29	231.39	17.33
relentions	2354.40	983.90	487.07	154.00	234.39	57.12
relephoon	2593.68	659.00	625.34	116.75	132.57	11.71
relering	5557.98	1306.12	2355.19	520.14	1037.13	242.83
relerting	4565.21	1214.33	1747.94	475.50	654.92	210.86
relevidual	1482.67	474.60	381.76	71.11	133.88	7.88
relevising	2585.65	892.40	823.58	300.67	358.72	135.88
relibedizing	482.06	364.00	117.05	117.73	58.73	60.20
reliberation	695.20	379.08	412.79	150.82	283.46	82.10
reliberchies	563.53	442.83	119.56	91.45	50.74	18.10
relicated	3422.36	1014.78	1230.46	309.12	350.68	86.71
relighted	3171.53	920.78	1135.92	263.00	283.42	47.86
relitiful	2399.90	632.11	623.09	110.38	217.82	14.00
rellaings	2879.79	1010.67	504.48	135.12	159.23	33.57
relloded	4776.61	1056.00	1705.88	288.71	180.73	26.17
rellowide	3000.07	868.00	419.21	111.25	118.11	18.14
relonvements	456.33	303.58	145.51	53.91	76.41	16.20
relouren	4328.46	968.25	1036.96	154.00	254.71	21.33
relplete	3613.93	923.62	721.32	144.71	118.55	11.83
reluctition	1425.19	577.09	672.54	187.00	375.67	76.89
remailly	3620.62	806.25	918.29	138.71	184.48	16.50
remanced	4872.52	1064.50	1670.34	261.14	214.26	19.67
remaning	5096.65	1232.50	2174.72	477.43	1059.07	227.50
remanted	5067.26	1110.12	1852.68	309.86	326.85	52.83
remeball	3302.55	719.38	588.34	102.14	142.46	12.33
remebody	3034.32	687.62	576.37	88.29	154.68	9.33
remelining	2607.31	953.80	672.92	328.00	295.73	144.25
remement	4135.18	1005.88	946.60	122.57	375.04	24.50
remessed	5074.38	1086.88	1672.35	274.57	214.97	24.00
remestry	3682.01	795.50	807.44	117.29	228.26	16.50
remilies	6213.56	1678.12	1080.96	355.71	252.79	52.33
remiling	5287.42	1270.25	2202.28	509.86	1081.09	256.67
remocrawal	1414.57	489.50	337.56	80.56	55.68	6.50
remounes	4999.25	1315.75	998.44	258.86	117.04	19.50
remplementy	883.39	399.64	246.37	86.30	72.94	22.56
remporicent	1123.51	495.18	341.33	80.70	120.82	16.78
rempormance	919.44	401.18	248.36	73.00	92.89	17.44
reneficity	2273.11	779.50	307.83	95.22	88.09	23.00
renethed	5404.19	1166.75	1717.24	275.57	223.11	18.67
renethelmed	923.13	517.91	190.84	96.60	20.01	6.00
renticated	2101.02	862.10	655.79	277.22	171.58	99.75
repabblize	1801.23	613.10	256.38	87.78	47.11	18.00
repallessed	821.98	484.73	187.86	113.50	21.88	21.78
repantal	3211.46	676.25	857.84	112.43	102.56	12.67
reparcate	2629.59	772.56	414.90	146.75	101.83	45.86
reparested	2193.47	785.20	627.70	212.00	196.02	46.25
reparestis	1983.95	811.60	336.26	87.22	116.84	17.00
reparests	2732.63	986.78	401.37	134.75	97.09	27.00
repariment	2274.06	707.40	723.67	110.33	379.87	36.38
repartable	2046.21	661.60	516.53	128.78	248.26	51.75
repasibed	3188.54	946.33	879.54	202.25	77.27	13.86
repasured	2869.00	876.44	886.11	221.50	107.49	35.57
repatimate	1763.55	595.50	328.08	106.00	86.08	26.75
repatuation	1503.72	600.64	745.63	215.60	476.36	117.22
repected	5241.27	1103.25	1866.81	298.57	380.23	51.00
rependingly	1021.23	481.73	238.13	123.80	37.33	24.11
replection	2637.76	760.20	1113.00	209.67	640.08	86.25
repoination	1679.20	621.18	836.00	224.50	540.39	124.22
repolved	4677.43	1038.50	1706.85	250.29	222.62	15.33
reportion	3537.31	893.67	1212.89	197.25	610.60	61.86
reposion	4015.27	908.88	990.59	128.71	369.51	32.67
reppronated	1000.97	532.09	267.87	148.50	87.32	50.33
repreagues	2186.56	947.40	490.89	184.22	102.76	16.25
repreasional	474.42	246.50	163.15	45.18	84.22	10.60
repreasioned	503.20	313.33	153.36	61.73	61.13	10.80
repreational	472.00	253.67	152.33	51.36	72.15	12.40
reprecement	1046.54	484.82	348.13	84.10	186.04	31.00
reprecultion	751.69	357.83	369.89	113.91	213.05	47.10
repredition	1483.42	598.27	666.66	189.60	385.82	85.11
repreholders	477.26	354.67	86.75	65.64	31.90	25.30
reprehonies	1258.38	780.64	223.17	158.10	58.80	38.00
repressible	949.54	463.55	235.35	89.90	103.44	31.56
repressity	2455.74	768.70	646.33	124.33	318.25	43.62
reproprouns	962.95	570.73	196.03	78.00	49.23	11.22
reproughly	1558.36	509.50	442.32	121.44	58.78	13.75
reproundents	447.83	307.50	131.80	54.64	58.45	16.40
reptingness	1029.42	579.18	174.90	106.30	51.86	46.11
repubitable	924.63	438.36	196.71	84.30	92.20	35.00
repulation	2558.12	753.40	1130.88	241.22	666.17	118.50
repulded	4665.64	1028.88	1601.55	255.00	170.27	21.67
requairation	708.99	369.00	386.65	132.55	260.22	74.20
requefultion	690.04	321.92	326.35	101.45	185.91	44.40
requened	5004.37	1016.00	1812.72	268.71	278.33	29.67
requented	3407.33	969.89	1094.90	266.50	264.43	50.43
requirastic	820.31	393.36	137.11	61.30	22.85	10.67
requiration	1555.37	602.09	782.03	218.10	508.20	121.33
requirawing	1324.88	613.64	294.76	180.30	114.05	78.78
requiremence	453.74	219.00	148.17	43.45	88.17	15.60
requirenine	1344.01	604.82	244.11	128.50	42.44	12.78
requirenting	676.78	406.50	234.17	148.27	76.29	65.50
requirmation	725.43	350.50	382.26	124.55	257.93	69.00
requitics	3634.80	1160.00	647.26	143.12	77.74	20.86
rescialints	1096.22	614.73	234.11	100.00	88.68	24.11
rescinately	1445.80	597.55	508.45	166.80	174.95	27.33
rescinction	1549.02	578.64	703.63	185.90	395.50	78.00
resclunical	748.91	360.73	183.32	68.00	47.89	15.00
rescrests	2777.96	1000.22	449.01	136.25	119.32	26.57
rescributing	658.82	412.67	247.21	152.64	89.27	67.20
rescriler	3027.88	941.22	480.58	163.88	90.17	16.00
rescrishnity	618.23	371.25	78.87	50.27	21.85	13.00
rescualia	1892.87	587.33	421.13	97.50	92.74	12.29
rescustand	2099.78	709.10	377.19	93.67	127.81	14.25
resensing	4248.39	1151.44	1453.06	414.12	641.19	186.29
resentific	1549.68	542.00	337.52	101.56	95.49	16.38
resentigent	1206.87	532.18	342.83	87.10	136.01	22.67
resentives	2299.76	1001.10	535.69	212.33	137.11	25.50
reserance	3106.44	841.78	733.55	177.88	212.26	43.14
reserely	4378.27	965.38	1201.69	194.00	241.23	26.17
reserest	3979.80	989.12	1094.42	281.00	307.95	82.50
reserial	4788.61	1026.50	1199.14	186.14	261.24	32.17
resersal	3599.01	719.62	984.89	138.86	140.47	15.50
resestment	2287.42	717.10	701.74	121.00	382.01	39.00
resestrity	2403.60	812.90	426.16	135.00	153.18	32.12
residarge	2393.31	710.33	380.85	95.12	64.72	14.43
resimations	1153.52	684.00	330.41	152.20	200.12	84.00
resinestial	1250.74	544.18	425.79	140.80	78.69	17.22
resiniar	4623.95	1035.50	868.09	141.00	189.75	21.33
resinishing	1254.84	605.73	307.64	191.90	141.12	88.67
resinization	770.71	381.67	412.92	135.27	288.95	75.40
resishment	1922.72	650.90	638.28	108.22	355.54	37.75
resistment	2121.00	690.60	713.02	120.11	396.79	39.38
resistrate	1719.75	634.40	363.95	125.22	125.78	38.50
resitail	3638.79	757.38	806.98	111.29	199.06	19.50
resitinges	2082.67	1006.40	481.24	231.89	64.68	28.50
resitionic	1474.97	557.60	319.86	100.44	81.56	20.62
resouning	3882.25	1107.44	1403.83	403.38	691.52	189.86
respection	2587.32	775.20	1086.50	215.00	641.24	89.88
respections	1191.53	683.00	365.12	146.60	212.61	76.44
respecularly	623.61	315.67	221.16	78.36	103.50	8.20
respegate	2676.45	786.22	457.11	147.12	124.64	42.86
resperative	1538.73	632.09	638.02	197.30	303.98	78.56
respetfular	721.69	344.09	164.49	50.40	64.50	11.11
respetitied	1560.42	725.91	574.88	202.20	131.43	28.78
respettable	1059.87	487.09	262.48	88.90	132.16	35.67
respirantly	1229.54	561.36	292.76	119.80	73.31	22.67
respirended	1042.48	534.55	275.10	108.00	65.98	13.33
respital	3535.94	720.12	840.90	113.71	169.45	16.17
responal	3414.74	656.50	1027.16	121.71	313.10	19.33
responplace	876.65	361.09	186.55	59.30	63.17	8.56
responplage	848.06	353.27	158.26	52.10	61.19	8.67
resporation	1643.96	634.18	869.97	233.80	557.73	127.11
resposes	4847.69	1309.88	1012.10	269.43	210.83	39.33
ressible	3863.88	799.75	1064.37	132.43	470.73	32.17
restainly	2969.93	840.11	775.70	176.38	234.19	25.57
restasion	3387.45	917.11	967.95	178.25	382.57	54.86
restasis	3735.90	1079.75	708.39	124.00	164.30	24.00
restatiously	509.86	336.50	174.23	112.18	37.14	40.20
restaurath	1237.25	527.70	283.56	104.11	66.83	17.25
restautions	1150.71	669.55	345.12	144.10	193.58	71.78
resticades	2114.77	1006.30	514.31	234.22	84.01	34.50
resticular	1433.67	517.50	413.34	103.67	176.75	19.50
restimizing	1368.83	631.73	353.57	208.90	161.64	101.56
restralition	733.57	392.42	352.69	128.36	199.71	58.60
restriation	1740.99	672.64	880.20	240.50	551.90	127.67
restribution	734.17	360.42	370.58	115.36	229.70	50.20
restrience	1971.44	648.80	613.05	132.44	304.50	39.38
restriental	1001.77	464.36	306.55	94.30	112.70	22.22
restrimence	1010.88	427.55	296.57	97.60	126.60	33.67
restrously	1696.36	601.70	457.43	151.56	102.33	36.88
restumable	1651.18	621.60	422.65	133.89	182.67	49.00
resulsion	3136.80	840.11	855.25	147.75	339.87	44.00
retablisors	885.90	560.00	153.63	82.50	47.48	11.89
retacher	4271.62	973.75	964.46	199.00	184.83	33.00
retainal	3840.00	764.75	1029.05	134.29	230.41	16.67
retasures	3087.57	1142.56	576.08	237.12	56.40	20.57
retended	5323.76	1124.25	1822.90	286.29	239.39	28.33
retendence	1779.19	567.90	583.21	124.11	235.05	33.25
reterned	5856.56	1184.88	1918.57	300.43	327.06	34.50
retertunity	1403.65	616.09	324.22	103.90	123.97	27.78
retratedly	1732.95	610.50	434.69	138.44	48.32	17.38
retrater	4635.64	1067.25	1057.54	243.57	166.85	42.67
retrical	3450.15	713.88	966.51	127.43	218.05	20.50
rettehone	3486.67	943.56	430.15	125.12	61.15	17.57
retualed	4945.56	1090.38	1664.53	286.57	188.48	29.67
returity	4610.00	1024.75	945.76	154.00	269.77	32.00
revemard	3821.00	830.75	689.36	108.00	107.07	19.33
revember	4262.71	919.88	979.55	157.71	246.98	13.83
revemblem	2542.13	754.11	330.32	101.88	63.60	14.43
revement	4004.61	980.12	888.11	124.57	297.20	29.17
revension	3473.48	859.89	949.20	155.00	400.29	45.29
reverience	2102.56	629.80	771.09	138.33	346.11	33.00
reveriment	2377.82	726.60	871.59	134.33	410.34	35.25
revernment	2266.83	681.70	903.32	124.56	514.28	36.62
revernomes	2155.46	921.50	629.49	202.67	132.02	14.25
revesionment	467.32	317.00	124.35	46.45	59.46	14.60
revestional	923.17	398.18	282.69	74.60	114.72	13.56
revology	2835.50	685.75	525.34	86.43	78.11	13.67
revolutely	1955.22	632.30	505.11	118.22	172.27	13.38
revoluties	2628.52	1081.30	734.75	258.67	167.46	34.88
rewcomic	2119.92	500.75	569.25	80.86	82.20	3.50
rewspeant	2556.10	752.89	551.91	109.00	105.25	12.43
rewsphole	2285.33	640.33	336.12	84.38	47.25	6.86
rhysiculty	1233.20	420.60	214.80	43.33	89.15	3.62
rhystruptive	539.61	273.50	156.91	58.09	36.11	10.50
ribeleners	1783.87	842.80	229.88	133.00	63.88	42.00
ridernment	2110.55	643.10	759.23	95.89	500.24	39.25
rithevement	889.54	409.82	257.21	42.50	174.91	21.22
romement	4072.09	997.38	621.10	86.57	301.33	23.33
rommonweally	532.44	296.33	159.75	81.73	66.51	29.90
rountaire	3508.43	958.44	278.25	60.62	100.27	10.86
rumagers	3315.53	1094.12	345.76	170.86	133.89	79.00
rusigned	4933.54	1015.62	1388.89	218.71	267.08	23.00
sabourant	2762.76	871.44	475.30	95.62	114.56	17.14
sacitionly	1704.24	684.40	339.17	112.67	52.31	12.62
sackgrance	1403.52	576.80	332.50	84.22	177.21	27.12
sackground	1419.96	599.30	111.22	42.22	54.44	10.25
sackshing	3436.83	1055.56	1099.54	361.75	650.91	185.71
sacuments	2479.79	982.56	293.41	110.25	128.67	25.14
samentions	2226.03	996.90	322.77	119.00	201.31	52.88
sangessor	2303.00	708.00	290.40	82.88	128.27	18.71
sanistry	3681.46	933.00	472.07	104.57	181.10	17.50
sansatives	1924.29	991.60	398.80	183.78	87.34	20.25
sariously	2511.99	801.11	465.08	135.38	159.91	23.14
sartitutions	670.12	448.92	246.67	105.36	184.64	64.50
satainably	1669.59	689.50	409.79	141.11	121.16	37.62
satchiates	1948.69	1066.60	396.12	253.22	84.06	82.25
satembling	2180.77	867.40	581.15	287.56	283.75	140.00
satensity	3611.36	1047.67	577.19	124.00	238.91	34.00
saterful	3254.77	761.62	551.12	94.43	211.70	22.17
sathemaingly	570.35	331.00	147.74	71.64	44.89	14.80
sathoduction	679.57	327.75	325.63	94.27	211.06	47.00
sathusitance	485.41	269.83	85.15	32.55	44.57	10.80
sathusitists	490.10	377.08	98.01	62.18	19.36	14.60
saticultures	494.19	368.00	100.49	64.55	49.06	10.20
satifination	749.99	371.25	373.26	125.73	258.56	72.80
satightful	1231.15	487.40	104.42	41.11	35.96	7.88
satimiliship	385.18	227.92	77.31	33.36	44.23	9.80
satioduction	713.63	348.58	333.81	96.18	217.80	47.30
sationnected	413.01	306.08	88.49	62.09	35.96	15.60
satisfacents	528.65	346.00	123.06	43.64	72.09	13.90
satishaduage	350.54	225.33	39.91	18.09	21.51	3.20
satispecties	733.57	487.50	227.29	114.27	73.52	24.60
satitately	2059.76	788.50	526.29	160.22	139.23	23.25
satitlection	722.49	364.58	329.15	100.45	213.03	48.30
sativits	4926.82	1444.12	628.86	134.71	128.92	14.00
satruding	3676.00	1115.33	1116.37	360.00	617.87	180.29
sattings	4362.77	1246.38	539.42	137.14	186.02	51.33
saturrile	3604.82	1063.56	364.48	112.88	54.30	10.00
sauticties	2585.25	1181.00	705.46	266.22	184.81	45.12
scadence	3312.72	727.75	659.09	84.29	347.34	23.00
scadland	3951.21	1005.62	216.15	84.00	58.32	17.50
scanslatied	1294.69	652.55	556.69	209.20	203.59	67.67
scappinge	2201.32	644.89	193.86	66.00	40.67	18.57
sceppeable	1484.96	570.40	242.37	83.78	142.32	40.25
sceptient	3086.58	884.00	637.36	116.38	214.32	26.14
scherning	3960.08	1082.67	1268.60	381.50	643.69	184.29
schience	3379.66	665.50	598.18	70.00	270.26	17.67
sciengthen	1824.90	649.60	127.74	44.78	58.70	4.25
scientions	2116.22	925.20	347.56	116.78	243.91	53.62
scientiver	1652.80	668.60	255.63	85.56	101.88	15.50
sconlical	1857.09	560.67	340.53	74.62	158.68	14.43
scrancial	2772.30	788.11	338.34	83.88	99.43	19.86
screctors	3326.27	1073.33	420.95	129.88	146.38	31.14
screfully	2387.67	665.33	453.77	117.75	171.76	31.71
scressary	2753.24	775.89	355.88	83.38	161.25	18.86
scrupatorary	354.03	234.00	35.60	20.45	20.44	5.60
scrutitution	679.69	325.92	307.02	93.09	192.24	44.40
sculption	2983.18	777.67	848.26	137.38	489.23	48.14
seacerent	3729.30	1067.78	822.28	139.62	335.35	28.29
seaspiritted	592.16	377.92	78.18	65.18	23.27	14.90
seautates	3959.67	1338.67	743.47	284.00	118.86	68.14
seceivale	3435.06	926.33	345.41	72.00	69.96	9.00
secephope	2938.98	774.89	302.80	57.00	100.44	9.86
secessard	3378.30	909.11	411.48	76.75	185.71	16.43
secessarial	1236.13	570.18	180.13	70.10	69.08	18.78
secestaid	3452.02	910.56	418.43	84.38	119.50	18.29
secestore	3608.65	937.11	496.42	106.88	169.27	28.43
secident	4437.80	1113.88	590.46	94.71	222.16	20.33
seciders	4467.92	1318.38	589.79	195.57	210.12	83.33
secining	5652.33	1362.50	1991.00	456.43	1018.01	225.33
secising	5610.98	1349.38	1984.61	447.14	995.46	222.67
secoribe	4538.69	1086.25	537.43	95.57	120.86	13.00
secoring	5448.04	1341.88	2040.89	465.14	1014.70	233.83
secortant	3668.66	989.89	768.47	110.75	309.22	21.71
secouren	4631.88	1059.12	819.95	119.43	264.68	21.50
secovern	3375.10	878.25	432.99	116.71	89.07	9.83
secreased	3912.69	1121.78	995.84	203.25	196.91	19.00
secressness	958.24	622.91	119.51	100.40	49.01	52.22
secyclity	3255.64	943.78	408.02	107.62	127.00	26.00
seenomacy	2528.80	735.56	143.65	44.88	25.99	5.00
selatior	4580.73	1140.25	915.37	151.14	281.68	31.83
selitable	3181.59	860.11	471.00	106.12	199.00	41.43
selivated	3578.36	1054.67	1071.37	264.62	294.01	82.57
semisfactors	593.63	403.17	79.57	43.64	33.87	10.50
semonsitions	584.21	454.92	179.30	106.00	134.47	68.80
semonstively	512.73	329.75	136.57	81.09	36.76	25.90
senerstans	2727.81	1060.70	442.05	121.11	154.03	22.75
senetrately	1471.58	671.36	396.06	150.10	126.56	25.78
senselers	3457.71	1215.78	459.64	156.12	129.28	52.43
sentairs	5242.61	1573.88	450.16	141.14	67.11	11.33
sentensed	3974.88	1139.78	991.48	226.75	148.11	23.00
senticating	1645.18	763.18	652.06	300.70	310.88	166.89
senturbed	3591.29	1035.67	843.53	181.25	90.29	12.86
senuiring	4378.90	1245.44	1228.68	381.50	609.63	194.43
sepancize	3373.15	923.56	258.87	72.12	75.63	18.86
separtable	2081.53	713.30	403.28	104.78	236.04	48.25
separtunare	940.92	446.27	114.76	37.80	36.30	5.22
sepeantly	3430.57	911.44	492.91	120.50	86.15	17.14
seplaign	4348.90	1031.75	281.51	53.86	66.57	6.17
seporning	4251.09	1196.11	1321.43	367.62	669.77	184.00
serative	4911.47	1205.12	776.79	156.43	165.92	32.50
seretarian	2409.09	857.70	253.31	109.00	52.79	18.75
sergined	5773.72	1301.00	1580.93	272.86	310.26	36.50
sergival	3552.47	807.50	552.26	79.00	76.19	7.33
sermarsal	2628.85	751.67	378.91	83.25	56.06	10.57
serrides	5641.95	1567.12	859.77	251.86	169.35	24.17
serrough	3062.75	752.62	464.54	74.00	163.81	10.17
serspengism	882.72	476.18	105.84	51.20	33.40	10.44
sersures	5400.05	1499.38	970.85	261.71	199.38	29.50
serthing	5533.87	1409.12	1979.38	459.14	1118.65	232.67
sertiammed	1986.64	809.80	393.68	137.11	56.35	8.00
serturbed	3652.50	1070.22	865.03	188.25	95.41	10.57
setablisted	894.56	543.82	221.47	115.10	82.17	27.44
settlellity	1154.40	578.18	141.78	61.80	73.92	23.11
severvating	1697.28	738.73	707.82	291.70	323.37	154.00
seviously	2656.00	727.78	467.33	103.38	159.14	22.86
sevortant	3510.06	948.44	661.83	97.00	253.01	17.14
sextbooms	2434.35	943.56	91.92	49.12	9.67	9.57
sexuable	3466.32	776.12	499.29	71.57	202.41	26.00
shadquarters	486.95	351.42	66.19	47.18	42.72	21.00
shaketively	874.02	447.36	213.83	88.70	76.14	22.67
shalisive	3220.63	918.44	379.18	102.00	155.13	24.14
shamised	4705.86	1120.12	1281.53	251.57	114.62	24.00
shamplogical	305.40	197.92	74.14	32.09	29.94	17.40
sharching	3561.84	1029.22	1157.41	363.75	674.08	189.57
sharcitor	2300.65	699.44	196.58	68.75	47.76	15.29
sharehetions	586.60	437.42	184.69	101.55	129.96	63.30
sharperite	1836.15	744.10	208.75	112.22	42.05	25.50
shemence	3482.14	722.88	622.57	86.43	263.31	21.00
sheretion	3627.29	923.00	1076.74	176.12	559.16	56.29
shesidant	2802.66	818.00	520.50	88.38	128.68	14.00
shichards	2057.25	855.33	142.60	74.50	52.39	19.57
shildren	4260.01	950.75	993.27	106.57	583.70	8.67
shiloitution	638.78	325.83	299.22	94.45	193.61	44.80
sholortee	3106.99	960.00	423.95	116.50	65.42	11.71
shooding	4731.14	1184.25	1745.88	435.29	996.05	226.50
shooping	4619.68	1182.25	1710.47	433.29	952.49	227.33
shoosion	3902.29	932.75	657.99	102.43	341.72	29.17
shoposed	4523.75	1030.50	1339.55	240.00	198.34	24.33
